language,file_path,class_name,smell_type,category,method,line_start,line_end,annotation_kind,evidence
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerName,52,55,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerAddress,58,60,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerPhoneNumber,63,65,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerEmail,68,70,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForPromotion,73,75,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForDiscount,78,80,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForNewArrivals,83,85,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,88,90,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,93,95,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,98,101,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Speculative Generality,Dispensables,askForReceipt,111,111,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Dead Code,Dispensables,anotherUnusedMethod,115,116,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Dead Code,Dispensables,yetAnotherUnusedMethod,119,120,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Long Method,Bloaters,longMethod,123,135,block,        // Long Method (too many tasks in a single method)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,138,144,block,        // Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Duplicate Code,Dispensables,duplicateMethod,147,151,block,        // Duplicate Code (repeating functionality)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Message Chains,Couplers,chainOfMethods,154,157,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Middle Man,Couplers,middlemanMethod,160,163,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Inappropriate Intimacy,Couplers,accessInternalDetails,175,177,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Refused Bequest,Object-Orientation Abusers,refusedBequest,180,182,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Refused Bequest,Object-Orientation Abusers,constructor,187,187,inline,"        this.cheeseType = ""Mozzarella""; // Refused Bequest"
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,191,194,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Primitive Obsession,Bloaters,constructor,19,20,block,        // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Data Clumps,Bloaters,constructor,22,27,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Temporary Field,Object-Orientation Abusers,constructor,29,32,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateContactInfo,55,61,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateName,64,67,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateAddress,70,72,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updatePhoneNumber,75,77,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateEmail,80,82,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForPromotion,85,87,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForDiscount,90,92,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForNewArrivals,95,97,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,100,102,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,105,107,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Switch Statements,Object-Orientation Abusers,handleComplaint,110,113,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Speculative Generality,Dispensables,askForReceipt,123,123,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Dead Code,Dispensables,anotherUnusedMethod,127,128,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Dead Code,Dispensables,yetAnotherUnusedMethod,131,132,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Message Chains,Couplers,chainOfMethods,135,138,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Middle Man,Couplers,middlemanMethod,141,144,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Inappropriate Intimacy,Couplers,accessInternalDetails,156,158,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Long Method,Bloaters,longMethod,161,178,block,        // Long Method (too many tasks in a single method)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,181,188,block,        // Long Parameter List (too many parameters in the method)
cpp,C++/SmellyAnnotated/Cashier.cpp,Cashier,Inappropriate Intimacy,Couplers,accessInternalDetails,118,120,block,    // Inappropriate Intimacy
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Primitive Obsession,Bloaters,Entire Class,19,19,inline,    extraCheese = false; // Primitive Obsession
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Shotgun Surgery,Change Preventers,updateContactInfo,54,60,block,    // Shotgun Surgery
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Divergent Change,Change Preventers,notifyForPromotion,63,65,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Divergent Change,Change Preventers,notifyForDiscount,68,70,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Divergent Change,Change Preventers,notifyForNewArrivals,73,75,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,78,80,block,    // Parallel Inheritance Hierarchies
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,83,85,block,    // Parallel Inheritance Hierarchies
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Switch Statements,Object-Orientation Abusers,handleComplaint,88,91,method-scope,    // Switch Statements
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Speculative Generality,Dispensables,askForReceipt,101,103,block,    // Speculative Generality
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Dead Code,Dispensables,anotherUnusedMethod,106,107,block,    // Dead Code
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Long Method,Bloaters,longMethod,110,128,block,    // Long Method
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,131,136,block,    // Long Parameter List
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Duplicate Code,Dispensables,duplicateMethod,139,143,block,    // Duplicate Code
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Message Chains,Couplers,chainOfMethods,146,149,block,    // Message Chain
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Middle Man,Couplers,middlemanMethod,152,155,block,    // Middle Man
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Inappropriate Intimacy,Couplers,accessInternalDetails,167,169,block,    // Inappropriate Intimacy
cpp,C++/SmellyAnnotated/Chef.cpp,Chef,Refused Bequest,Object-Orientation Abusers,refusedBequest,172,173,block,    // Refused Bequest
cpp,C++/SmellyAnnotated/Chef.h,Chef,Primitive Obsession,Bloaters,Entire Class,52,53,block,    // Primitive Obsession
cpp,C++/SmellyAnnotated/Chef.h,Chef,Data Clumps,Bloaters,Entire Class,55,60,block,    // Data Clumps
cpp,C++/SmellyAnnotated/Chef.h,Chef,Temporary Field,Object-Orientation Abusers,Entire Class,62,65,block,    // Temporary Fields
cpp,C++/SmellyAnnotated/Customer.cpp,Customer,Inappropriate Intimacy,Couplers,accessInternalDetails,108,111,block,    // Inappropriate Intimacy
cpp,C++/SmellyAnnotated/Customer.h,Customer,Primitive Obsession,Bloaters,Entire Class,46,47,block,    // Primitive Obsession
cpp,C++/SmellyAnnotated/Customer.h,Customer,Data Clumps,Bloaters,Entire Class,49,54,block,    // Data Clumps
cpp,C++/SmellyAnnotated/Customer.h,Customer,Temporary Field,Object-Orientation Abusers,Entire Class,56,59,block,    // Temporary Fields
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Divergent Change,Change Preventers,notifyForPromotion,38,40,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Divergent Change,Change Preventers,notifyForDiscount,43,45,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Divergent Change,Change Preventers,notifyForNewArrivals,48,50,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,53,55,block,    // Parallel Inheritance Hierarchies
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,58,60,block,    // Parallel Inheritance Hierarchies
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Switch Statements,Object-Orientation Abusers,handleComplaint,63,66,method-scope,    // Switch Statements
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Speculative Generality,Dispensables,askForReceipt,76,78,block,    // Speculative Generality
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Dead Code,Dispensables,anotherUnusedMethod,81,82,block,    // Dead Code
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Long Method,Bloaters,longMethod,85,97,block,    // Long Method
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,100,103,block,    // Long Parameter List
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Duplicate Code,Dispensables,duplicateMethod,106,110,block,    // Duplicate Code
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Message Chains,Couplers,chainOfMethods,113,116,block,    // Message Chain
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Middle Man,Couplers,middlemanMethod,119,122,block,    // Middle Man
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Inappropriate Intimacy,Couplers,accessInternalDetails,134,136,block,    // Inappropriate Intimacy
cpp,C++/SmellyAnnotated/Drink.cpp,Drink,Refused Bequest,Object-Orientation Abusers,refusedBequest,139,140,block,    // Refused Bequest
cpp,C++/SmellyAnnotated/Drink.h,Drink,Primitive Obsession,Bloaters,Entire Class,46,48,block,    // Primitive Obsession
cpp,C++/SmellyAnnotated/Drink.h,Drink,Data Clumps,Bloaters,Entire Class,50,55,block,    // Data Clumps
cpp,C++/SmellyAnnotated/Drink.h,Drink,Temporary Field,Object-Orientation Abusers,Entire Class,57,60,block,    // Temporary Fields
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Shotgun Surgery,Change Preventers,updateCustomerInfo,39,45,block,    // Shotgun Surgery
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Shotgun Surgery,Change Preventers,updateCustomerName,48,51,block,    // Shotgun Surgery
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Shotgun Surgery,Change Preventers,updateCustomerAddress,54,56,block,    // Shotgun Surgery
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Shotgun Surgery,Change Preventers,updateCustomerPhoneNumber,59,61,block,    // Shotgun Surgery
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Shotgun Surgery,Change Preventers,updateCustomerEmail,64,66,block,    // Shotgun Surgery
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Divergent Change,Change Preventers,notifyForPromotion,69,71,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Divergent Change,Change Preventers,notifyForDiscount,74,76,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Divergent Change,Change Preventers,notifyForNewArrivals,79,81,block,    // Divergent Change
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,84,86,block,    // Parallel Inheritance Hierarchies
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,89,91,block,    // Parallel Inheritance Hierarchies
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,94,97,method-scope,    // Switch Statements
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Speculative Generality,Dispensables,askForReceipt,107,109,block,    // Speculative Generality
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Dead Code,Dispensables,anotherUnusedMethod,112,113,block,    // Dead Code
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Long Method,Bloaters,longMethod,116,128,block,    // Long Method
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,131,137,block,    // Long Parameter List
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Duplicate Code,Dispensables,duplicateMethod,140,144,block,    // Duplicate Code
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Message Chains,Couplers,chainOfMethods,147,150,block,    // Message Chain
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Middle Man,Couplers,middlemanMethod,153,156,block,    // Middle Man
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Inappropriate Intimacy,Couplers,accessInternalDetails,168,170,block,    // Inappropriate Intimacy
cpp,C++/SmellyAnnotated/Pizza.cpp,Pizza,Refused Bequest,Object-Orientation Abusers,refusedBequest,173,174,block,    // Refused Bequest
cpp,C++/SmellyAnnotated/Pizza.h,Pizza,Primitive Obsession,Bloaters,Entire Class,56,57,block,    // Primitive Obsession
cpp,C++/SmellyAnnotated/Pizza.h,Pizza,Data Clumps,Bloaters,Entire Class,59,64,block,    // Data Clumps
cpp,C++/SmellyAnnotated/Pizza.h,Pizza,Temporary Field,Object-Orientation Abusers,Entire Class,66,69,block,    // Temporary Fields
cpp,C++/SmellyAnnotated/Shop.cpp,Shop,Inappropriate Intimacy,Couplers,accessInternalDetails,45,47,block,    // Inappropriate Intimacy
cpp,C++/SmellyAnnotated/Shop.h,Shop,Primitive Obsession,Bloaters,Entire Class,49,50,block,    // Primitive Obsession
cpp,C++/SmellyAnnotated/Shop.h,Shop,Data Clumps,Bloaters,Entire Class,52,57,block,    // Data Clumps
cpp,C++/SmellyAnnotated/Shop.h,Shop,Temporary Field,Object-Orientation Abusers,Entire Class,59,62,block,    // Temporary Fields
